year,year_range,name,county_subdivision,county,state,gini,moe,source
2020,2016–2020,"Bar Harbor town, Hancock County, Maine",02865,009,23,0.4403,0.0581,ACS 5-year 2020 (B19083)
2020,2016–2020,"Bucksport town, Hancock County, Maine",08815,009,23,0.4141,0.0682,ACS 5-year 2020 (B19083)
2020,2016–2020,"Dedham town, Hancock County, Maine",16935,009,23,0.4462,0.0630,ACS 5-year 2020 (B19083)
2020,2016–2020,"East Hancock UT, Hancock County, Maine",20405,009,23,0.3946,0.1154,ACS 5-year 2020 (B19083)
2020,2016–2020,"Gouldsboro town, Hancock County, Maine",28450,009,23,0.5360,0.0765,ACS 5-year 2020 (B19083)
2020,2016–2020,"Lamoine town, Hancock County, Maine",38180,009,23,0.3984,0.0554,ACS 5-year 2020 (B19083)
2020,2016–2020,"Northwest Hancock UT, Hancock County, Maine",53620,009,23,-666666666.0000,-222222222.0000,ACS 5-year 2020 (B19083)
2020,2016–2020,"Penobscot town, Hancock County, Maine",57920,009,23,0.4778,0.0992,ACS 5-year 2020 (B19083)
2020,2016–2020,"Southwest Harbor town, Hancock County, Maine",72865,009,23,0.4378,0.0423,ACS 5-year 2020 (B19083)
2020,2016–2020,"Hallowell city, Kennebec County, Maine",30550,011,23,0.4797,0.0606,ACS 5-year 2020 (B19083)
2020,2016–2020,"Mount Vernon town, Kennebec County, Maine",47770,011,23,0.4149,0.0586,ACS 5-year 2020 (B19083)
2020,2016–2020,"Randolph town, Kennebec County, Maine",61700,011,23,0.4685,0.0575,ACS 5-year 2020 (B19083)
2020,2016–2020,"Unity UT, Kennebec County, Maine",78190,011,23,0.3609,0.1814,ACS 5-year 2020 (B19083)
2020,2016–2020,"Wayne town, Kennebec County, Maine",80880,011,23,0.4957,0.0877,ACS 5-year 2020 (B19083)
2020,2016–2020,"Winslow town, Kennebec County, Maine",86515,011,23,0.4459,0.0540,ACS 5-year 2020 (B19083)
2020,2016–2020,"Criehaven UT, Knox County, Maine",15125,013,23,-666666666.0000,-222222222.0000,ACS 5-year 2020 (B19083)
2020,2016–2020,"Hope town, Knox County, Maine",33840,013,23,0.4258,0.0616,ACS 5-year 2020 (B19083)
2020,2016–2020,"North Haven town, Knox County, Maine",51620,013,23,0.3834,0.0806,ACS 5-year 2020 (B19083)
2020,2016–2020,"Rockport town, Knox County, Maine",63660,013,23,0.4454,0.0856,ACS 5-year 2020 (B19083)
2020,2016–2020,"Union town, Knox County, Maine",78115,013,23,0.3545,0.0370,ACS 5-year 2020 (B19083)
2020,2016–2020,"Washington town, Knox County, Maine",80425,013,23,0.5990,0.1382,ACS 5-year 2020 (B19083)
2020,2016–2020,"Bremen town, Lincoln County, Maine",06855,015,23,0.4215,0.0430,ACS 5-year 2020 (B19083)
2020,2016–2020,"Dresden town, Lincoln County, Maine",18475,015,23,0.3765,0.0516,ACS 5-year 2020 (B19083)
2020,2016–2020,"Byron town, Oxford County, Maine",09550,017,23,0.3856,0.3139,ACS 5-year 2020 (B19083)
2020,2016–2020,"Dixfield town, Oxford County, Maine",17740,017,23,0.4763,0.0761,ACS 5-year 2020 (B19083)
2020,2016–2020,"Hanover town, Oxford County, Maine",31110,017,23,0.7284,0.1315,ACS 5-year 2020 (B19083)
2020,2016–2020,"Hiram town, Oxford County, Maine",33315,017,23,0.3841,0.0383,ACS 5-year 2020 (B19083)
2020,2016–2020,"Mexico town, Oxford County, Maine",45285,017,23,0.3835,0.0404,ACS 5-year 2020 (B19083)
2020,2016–2020,"North Oxford UT, Oxford County, Maine",52575,017,23,-666666666.0000,-222222222.0000,ACS 5-year 2020 (B19083)
2020,2016–2020,"Paris town, Oxford County, Maine",56625,017,23,0.3980,0.0734,ACS 5-year 2020 (B19083)
2020,2016–2020,"Roxbury town, Oxford County, Maine",64185,017,23,0.3817,0.0588,ACS 5-year 2020 (B19083)
2020,2016–2020,"Stow town, Oxford County, Maine",74685,017,23,0.3734,0.0396,ACS 5-year 2020 (B19083)
2020,2016–2020,"Upton town, Oxford County, Maine",78465,017,23,0.4813,0.1774,ACS 5-year 2020 (B19083)
2020,2016–2020,"Alton town, Penobscot County, Maine",01115,019,23,0.4621,0.0738,ACS 5-year 2020 (B19083)
2020,2016–2020,"Bradford town, Penobscot County, Maine",06575,019,23,0.3553,0.0464,ACS 5-year 2020 (B19083)
2020,2016–2020,"Carmel town, Penobscot County, Maine",10670,019,23,0.3143,0.0529,ACS 5-year 2020 (B19083)
2020,2016–2020,"Clifton town, Penobscot County, Maine",13365,019,23,0.4086,0.0671,ACS 5-year 2020 (B19083)
2020,2016–2020,"Dexter town, Penobscot County, Maine",17530,019,23,0.3803,0.0324,ACS 5-year 2020 (B19083)
2020,2016–2020,"Lakeville town, Penobscot County, Maine",38005,019,23,0.4781,0.1239,ACS 5-year 2020 (B19083)
2020,2016–2020,"Lincoln town, Penobscot County, Maine",39475,019,23,0.4748,0.0845,ACS 5-year 2020 (B19083)
2020,2016–2020,"Medway town, Penobscot County, Maine",45005,019,23,0.3992,0.0562,ACS 5-year 2020 (B19083)
2020,2016–2020,"Newburgh town, Penobscot County, Maine",48505,019,23,0.4075,0.0462,ACS 5-year 2020 (B19083)
2020,2016–2020,"Old Town city, Penobscot County, Maine",55225,019,23,0.4550,0.0447,ACS 5-year 2020 (B19083)
2020,2016–2020,"Patten town, Penobscot County, Maine",57150,019,23,0.4477,0.0881,ACS 5-year 2020 (B19083)
2020,2016–2020,"Seboeis plantation, Penobscot County, Maine",67160,019,23,0.2736,0.1526,ACS 5-year 2020 (B19083)
2020,2016–2020,"Stetson town, Penobscot County, Maine",74055,019,23,0.3707,0.0493,ACS 5-year 2020 (B19083)
2020,2016–2020,"Whitney UT, Penobscot County, Maine",85230,019,23,-666666666.0000,-222222222.0000,ACS 5-year 2020 (B19083)
2020,2016–2020,"Beaver Cove town, Piscataquis County, Maine",03740,021,23,0.3339,0.1154,ACS 5-year 2020 (B19083)
2020,2016–2020,"Brownville town, Piscataquis County, Maine",08325,021,23,0.4238,0.0471,ACS 5-year 2020 (B19083)
2020,2016–2020,"Kingsbury plantation, Piscataquis County, Maine",37095,021,23,-666666666.0000,-222222222.0000,ACS 5-year 2020 (B19083)
2020,2016–2020,"Monson town, Piscataquis County, Maine",46580,021,23,0.5568,0.1533,ACS 5-year 2020 (B19083)
2020,2016–2020,"Woolwich town, Sagadahoc County, Maine",87460,023,23,0.4116,0.0662,ACS 5-year 2020 (B19083)
2020,2016–2020,"Brighton plantation, Somerset County, Maine",07380,025,23,0.4460,0.1328,ACS 5-year 2020 (B19083)
2020,2016–2020,"Central Somerset UT, Somerset County, Maine",11820,025,23,0.3920,0.1876,ACS 5-year 2020 (B19083)
2020,2016–2020,"Embden town, Somerset County, Maine",23410,025,23,0.4040,0.0608,ACS 5-year 2020 (B19083)
2020,2016–2020,"Hartland town, Somerset County, Maine",31740,025,23,0.4681,0.0378,ACS 5-year 2020 (B19083)
2020,2016–2020,"Mercer town, Somerset County, Maine",45110,025,23,0.4130,0.1071,ACS 5-year 2020 (B19083)
2020,2016–2020,"New Portland town, Somerset County, Maine",49205,025,23,0.4279,0.0685,ACS 5-year 2020 (B19083)
2020,2016–2020,"Palmyra town, Somerset County, Maine",56520,025,23,0.3807,0.0352,ACS 5-year 2020 (B19083)
2020,2016–2020,"St. Albans town, Somerset County, Maine",64850,025,23,0.5598,0.1394,ACS 5-year 2020 (B19083)
2020,2016–2020,"Smithfield town, Somerset County, Maine",69155,025,23,0.3983,0.0815,ACS 5-year 2020 (B19083)
2020,2016–2020,"West Forks plantation, Somerset County, Maine",82840,025,23,0.2744,0.2411,ACS 5-year 2020 (B19083)
2020,2016–2020,"Burnham town, Waldo County, Maine",09270,027,23,0.4629,0.0493,ACS 5-year 2020 (B19083)
2020,2016–2020,"Islesboro town, Waldo County, Maine",35240,027,23,0.5291,0.1208,ACS 5-year 2020 (B19083)
2020,2016–2020,"Lincolnville town, Waldo County, Maine",39755,027,23,0.4364,0.0553,ACS 5-year 2020 (B19083)
2020,2016–2020,"Baring plantation, Washington County, Maine",02970,029,23,0.3632,0.0414,ACS 5-year 2020 (B19083)
2020,2016–2020,"Calais city, Washington County, Maine",09585,029,23,0.4629,0.0457,ACS 5-year 2020 (B19083)
2020,2016–2020,"Addison town, Washington County, Maine",00380,029,23,0.4145,0.0492,ACS 5-year 2020 (B19083)
2020,2016–2020,"Alexander town, Washington County, Maine",00660,029,23,0.3853,0.0449,ACS 5-year 2020 (B19083)
2020,2016–2020,"Baileyville town, Washington County, Maine",02480,029,23,0.4049,0.0522,ACS 5-year 2020 (B19083)
2020,2016–2020,"Beals town, Washington County, Maine",03670,029,23,0.4248,0.0620,ACS 5-year 2020 (B19083)
2020,2016–2020,"Beddington town, Washington County, Maine",03810,029,23,0.4842,0.1534,ACS 5-year 2020 (B19083)
2020,2016–2020,"Charlotte town, Washington County, Maine",12175,029,23,0.4184,0.0486,ACS 5-year 2020 (B19083)
2020,2016–2020,"Cherryfield town, Washington County, Maine",12455,029,23,0.4736,0.0489,ACS 5-year 2020 (B19083)
2020,2016–2020,"Codyville plantation, Washington County, Maine",13610,029,23,0.0662,0.0859,ACS 5-year 2020 (B19083)
2020,2016–2020,"Columbia Falls town, Washington County, Maine",13820,029,23,0.3711,0.0507,ACS 5-year 2020 (B19083)
2020,2016–2020,"Cooper town, Washington County, Maine",14100,029,23,0.4030,0.0587,ACS 5-year 2020 (B19083)
2020,2016–2020,"Crawford town, Washington County, Maine",14940,029,23,0.4159,0.1011,ACS 5-year 2020 (B19083)
2020,2016–2020,"Danforth town, Washington County, Maine",16410,029,23,0.3168,0.0647,ACS 5-year 2020 (B19083)
2020,2016–2020,"Deblois town, Washington County, Maine",16865,029,23,0.2356,0.0848,ACS 5-year 2020 (B19083)
2020,2016–2020,"East Central Washington UT, Washington County, Maine",19870,029,23,0.3939,0.0481,ACS 5-year 2020 (B19083)
2020,2016–2020,"East Machias town, Washington County, Maine",20960,029,23,0.4744,0.0943,ACS 5-year 2020 (B19083)
2020,2016–2020,"Eastport city, Washington County, Maine",21730,029,23,0.5078,0.0763,ACS 5-year 2020 (B19083)
2020,2016–2020,"Harrington town, Washington County, Maine",31530,029,23,0.3545,0.0422,ACS 5-year 2020 (B19083)
2020,2016–2020,"Jonesboro town, Washington County, Maine",35905,029,23,0.3666,0.0614,ACS 5-year 2020 (B19083)
2020,2016–2020,"Jonesport town, Washington County, Maine",36010,029,23,0.3870,0.0332,ACS 5-year 2020 (B19083)
2020,2016–2020,"Machias town, Washington County, Maine",41960,029,23,0.4918,0.0425,ACS 5-year 2020 (B19083)
2020,2016–2020,"Machiasport town, Washington County, Maine",42100,029,23,0.4149,0.0641,ACS 5-year 2020 (B19083)
2020,2016–2020,"Marshfield town, Washington County, Maine",43640,029,23,0.3844,0.0416,ACS 5-year 2020 (B19083)
2020,2016–2020,"Milbridge town, Washington County, Maine",45600,029,23,0.4288,0.0520,ACS 5-year 2020 (B19083)
2020,2016–2020,"Northfield town, Washington County, Maine",51375,029,23,0.4808,0.0567,ACS 5-year 2020 (B19083)
2020,2016–2020,"North Washington UT, Washington County, Maine",53500,029,23,0.4374,0.0738,ACS 5-year 2020 (B19083)
2020,2016–2020,"Passamaquoddy Indian Township Reservation, Washington County, Maine",57082,029,23,0.5409,0.0520,ACS 5-year 2020 (B19083)
2020,2016–2020,"Passamaquoddy Pleasant Point Reservation, Washington County, Maine",57090,029,23,0.4341,0.0415,ACS 5-year 2020 (B19083)
2020,2016–2020,"Pembroke town, Washington County, Maine",57780,029,23,0.3944,0.0365,ACS 5-year 2020 (B19083)
2020,2016–2020,"Perry town, Washington County, Maine",58165,029,23,0.4280,0.0543,ACS 5-year 2020 (B19083)
2020,2016–2020,"Princeton town, Washington County, Maine",61035,029,23,0.4706,0.0424,ACS 5-year 2020 (B19083)
2020,2016–2020,"Robbinston town, Washington County, Maine",63275,029,23,0.4787,0.0844,ACS 5-year 2020 (B19083)
2020,2016–2020,"Roque Bluffs town, Washington County, Maine",63940,029,23,0.4767,0.0961,ACS 5-year 2020 (B19083)
2020,2016–2020,"Steuben town, Washington County, Maine",74125,029,23,0.4134,0.0603,ACS 5-year 2020 (B19083)
2020,2016–2020,"Talmadge town, Washington County, Maine",75770,029,23,0.3093,0.1260,ACS 5-year 2020 (B19083)
2020,2016–2020,"Topsfield town, Washington County, Maine",76895,029,23,0.4517,0.2360,ACS 5-year 2020 (B19083)
2020,2016–2020,"Allagash town, Aroostook County, Maine",00800,003,23,0.4539,0.0796,ACS 5-year 2020 (B19083)
2020,2016–2020,"Ashland town, Aroostook County, Maine",01710,003,23,0.4350,0.0668,ACS 5-year 2020 (B19083)
2020,2016–2020,"Bancroft UT, Aroostook County, Maine",02762,003,23,0.2636,0.1180,ACS 5-year 2020 (B19083)
2020,2016–2020,"Bridgewater town, Aroostook County, Maine",07065,003,23,0.4599,0.0769,ACS 5-year 2020 (B19083)
2020,2016–2020,"Caribou city, Aroostook County, Maine",10565,003,23,0.4712,0.0441,ACS 5-year 2020 (B19083)
2020,2016–2020,"Castle Hill town, Aroostook County, Maine",11300,003,23,0.4053,0.0804,ACS 5-year 2020 (B19083)
2020,2016–2020,"Central Aroostook UT, Aroostook County, Maine",11785,003,23,0.2204,0.0571,ACS 5-year 2020 (B19083)
2020,2016–2020,"Chapman town, Aroostook County, Maine",12000,003,23,0.3509,0.0779,ACS 5-year 2020 (B19083)
2020,2016–2020,"Connor UT, Aroostook County, Maine",13900,003,23,0.4937,0.0914,ACS 5-year 2020 (B19083)
2020,2016–2020,"Cyr plantation, Aroostook County, Maine",15990,003,23,0.3885,0.0691,ACS 5-year 2020 (B19083)
2020,2016–2020,"Dyer Brook town, Aroostook County, Maine",19210,003,23,0.3123,0.1020,ACS 5-year 2020 (B19083)
2020,2016–2020,"Easton town, Aroostook County, Maine",21380,003,23,0.4625,0.0538,ACS 5-year 2020 (B19083)
2020,2016–2020,"Fort Fairfield town, Aroostook County, Maine",25615,003,23,0.4618,0.0554,ACS 5-year 2020 (B19083)
2020,2016–2020,"Fort Kent town, Aroostook County, Maine",25755,003,23,0.5136,0.1309,ACS 5-year 2020 (B19083)
2020,2016–2020,"Garfield plantation, Aroostook County, Maine",27120,003,23,0.4086,0.1145,ACS 5-year 2020 (B19083)
2020,2016–2020,"Glenwood plantation, Aroostook County, Maine",27855,003,23,-666666666.0000,-222222222.0000,ACS 5-year 2020 (B19083)
2020,2016–2020,"Grand Isle town, Aroostook County, Maine",28590,003,23,0.4226,0.0598,ACS 5-year 2020 (B19083)
2020,2016–2020,"Hammond town, Aroostook County, Maine",30725,003,23,0.3234,0.0523,ACS 5-year 2020 (B19083)
2020,2016–2020,"Haynesville town, Aroostook County, Maine",32195,003,23,0.4450,0.1039,ACS 5-year 2020 (B19083)
2020,2016–2020,"Hodgdon town, Aroostook County, Maine",33385,003,23,0.4416,0.0610,ACS 5-year 2020 (B19083)
2020,2016–2020,"Houlton town, Aroostook County, Maine",33980,003,23,0.5042,0.0523,ACS 5-year 2020 (B19083)
2020,2016–2020,"Island Falls town, Aroostook County, Maine",35065,003,23,0.4714,0.0456,ACS 5-year 2020 (B19083)
2020,2016–2020,"Limestone town, Aroostook County, Maine",39300,003,23,0.4310,0.0579,ACS 5-year 2020 (B19083)
2020,2016–2020,"Linneus town, Aroostook County, Maine",39965,003,23,0.3168,0.0400,ACS 5-year 2020 (B19083)
2020,2016–2020,"Littleton town, Aroostook County, Maine",40595,003,23,0.3873,0.0485,ACS 5-year 2020 (B19083)
2020,2016–2020,"Ludlow town, Aroostook County, Maine",41715,003,23,0.4603,0.1042,ACS 5-year 2020 (B19083)
2020,2016–2020,"Macwahoc plantation, Aroostook County, Maine",42450,003,23,0.3767,0.1410,ACS 5-year 2020 (B19083)
2020,2016–2020,"Madawaska town, Aroostook County, Maine",42520,003,23,0.4469,0.0465,ACS 5-year 2020 (B19083)
2020,2016–2020,"Mapleton town, Aroostook County, Maine",43255,003,23,0.3988,0.0516,ACS 5-year 2020 (B19083)
2020,2016–2020,"Mars Hill town, Aroostook County, Maine",43710,003,23,0.3661,0.0701,ACS 5-year 2020 (B19083)
2020,2016–2020,"Masardis town, Aroostook County, Maine",43990,003,23,0.3274,0.1131,ACS 5-year 2020 (B19083)
2020,2016–2020,"Merrill town, Aroostook County, Maine",45180,003,23,0.3225,0.0847,ACS 5-year 2020 (B19083)
2020,2016–2020,"Monticello town, Aroostook County, Maine",46685,003,23,0.4841,0.0948,ACS 5-year 2020 (B19083)
2020,2016–2020,"Moro plantation, Aroostook County, Maine",47175,003,23,-666666666.0000,-222222222.0000,ACS 5-year 2020 (B19083)
2020,2016–2020,"Nashville plantation, Aroostook County, Maine",48120,003,23,0.2340,0.2420,ACS 5-year 2020 (B19083)
2020,2016–2020,"New Canada town, Aroostook County, Maine",48575,003,23,0.3365,0.0783,ACS 5-year 2020 (B19083)
2020,2016–2020,"New Sweden town, Aroostook County, Maine",49415,003,23,0.4087,0.0493,ACS 5-year 2020 (B19083)
2020,2016–2020,"Northwest Aroostook UT, Aroostook County, Maine",53602,003,23,-666666666.0000,-222222222.0000,ACS 5-year 2020 (B19083)
2020,2016–2020,"Oakfield town, Aroostook County, Maine",54385,003,23,0.3244,0.0477,ACS 5-year 2020 (B19083)
2020,2016–2020,"Penobscot Indian Island Reservation, Aroostook County, Maine",57936,003,23,-666666666.0000,-222222222.0000,ACS 5-year 2020 (B19083)
2020,2016–2020,"Perham town, Aroostook County, Maine",58060,003,23,0.5341,0.1798,ACS 5-year 2020 (B19083)
2020,2016–2020,"Presque Isle city, Aroostook County, Maine",60825,003,23,0.4602,0.0342,ACS 5-year 2020 (B19083)
2020,2016–2020,"Reed plantation, Aroostook County, Maine",62400,003,23,0.5344,0.1072,ACS 5-year 2020 (B19083)
2020,2016–2020,"St. Agatha town, Aroostook County, Maine",64780,003,23,0.4345,0.0625,ACS 5-year 2020 (B19083)
2020,2016–2020,"St. John plantation, Aroostook County, Maine",65200,003,23,0.3765,0.0727,ACS 5-year 2020 (B19083)
2020,2016–2020,"Vanceboro town, Washington County, Maine",78675,029,23,0.3597,0.0557,ACS 5-year 2020 (B19083)
2020,2016–2020,"Waite town, Washington County, Maine",79375,029,23,0.3050,0.1036,ACS 5-year 2020 (B19083)
2020,2016–2020,"Wesley town, Washington County, Maine",81685,029,23,0.3340,0.0717,ACS 5-year 2020 (B19083)
2020,2016–2020,"Whiting town, Washington County, Maine",85185,029,23,0.4204,0.0638,ACS 5-year 2020 (B19083)
2020,2016–2020,"Whitneyville town, Washington County, Maine",85290,029,23,0.5003,0.1559,ACS 5-year 2020 (B19083)
2020,2016–2020,"Acton town, York County, Maine",00275,031,23,0.4132,0.0418,ACS 5-year 2020 (B19083)
2020,2016–2020,"Alfred town, York County, Maine",00730,031,23,0.3902,0.0389,ACS 5-year 2020 (B19083)
2020,2016–2020,"Arundel town, York County, Maine",01605,031,23,0.3352,0.0398,ACS 5-year 2020 (B19083)
2020,2016–2020,"Berwick town, York County, Maine",04720,031,23,0.3611,0.0361,ACS 5-year 2020 (B19083)
2020,2016–2020,"Buxton town, York County, Maine",09410,031,23,0.4262,0.0742,ACS 5-year 2020 (B19083)
2020,2016–2020,"Cornish town, York County, Maine",14485,031,23,0.4365,0.0930,ACS 5-year 2020 (B19083)
2020,2016–2020,"Eliot town, York County, Maine",22955,031,23,0.3662,0.0370,ACS 5-year 2020 (B19083)
2020,2016–2020,"Hollis town, York County, Maine",33665,031,23,0.3458,0.0399,ACS 5-year 2020 (B19083)
2020,2016–2020,"Kennebunk town, York County, Maine",36535,031,23,0.4576,0.0562,ACS 5-year 2020 (B19083)
2020,2016–2020,"Kittery town, York County, Maine",37270,031,23,0.4503,0.0369,ACS 5-year 2020 (B19083)
2020,2016–2020,"Lebanon town, York County, Maine",38425,031,23,0.3345,0.0416,ACS 5-year 2020 (B19083)
2020,2016–2020,"Limerick town, York County, Maine",39195,031,23,0.3746,0.0393,ACS 5-year 2020 (B19083)
2020,2016–2020,"Lyman town, York County, Maine",41750,031,23,0.3437,0.0319,ACS 5-year 2020 (B19083)
2020,2016–2020,"Newfield town, York County, Maine",48750,031,23,0.4795,0.0914,ACS 5-year 2020 (B19083)
2020,2016–2020,"Ogunquit town, York County, Maine",54980,031,23,0.3944,0.0528,ACS 5-year 2020 (B19083)
2020,2016–2020,"Old Orchard Beach town, York County, Maine",55085,031,23,0.4743,0.0576,ACS 5-year 2020 (B19083)
2020,2016–2020,"Parsonsfield town, York County, Maine",56870,031,23,0.4381,0.0560,ACS 5-year 2020 (B19083)
2020,2016–2020,"Sanford city, York County, Maine",65725,031,23,0.4221,0.0248,ACS 5-year 2020 (B19083)
2020,2016–2020,"Shapleigh town, York County, Maine",67475,031,23,0.2964,0.0314,ACS 5-year 2020 (B19083)
2020,2016–2020,"Waterboro town, York County, Maine",80530,031,23,0.3517,0.0417,ACS 5-year 2020 (B19083)
2020,2016–2020,"Wells town, York County, Maine",81475,031,23,0.4438,0.0325,ACS 5-year 2020 (B19083)
2020,2016–2020,"York town, York County, Maine",87985,031,23,0.4596,0.0732,ACS 5-year 2020 (B19083)
2020,2016–2020,"Durham town, Androscoggin County, Maine",19105,001,23,0.3622,0.0390,ACS 5-year 2020 (B19083)
2020,2016–2020,"Greene town, Androscoggin County, Maine",29255,001,23,0.4200,0.0507,ACS 5-year 2020 (B19083)
2020,2016–2020,"Leeds town, Androscoggin County, Maine",38565,001,23,0.3802,0.0508,ACS 5-year 2020 (B19083)
2020,2016–2020,"Lisbon town, Androscoggin County, Maine",40035,001,23,0.3571,0.0277,ACS 5-year 2020 (B19083)
2020,2016–2020,"Livermore town, Androscoggin County, Maine",40665,001,23,0.3658,0.0298,ACS 5-year 2020 (B19083)
2020,2016–2020,"Mechanic Falls town, Androscoggin County, Maine",44585,001,23,0.3289,0.0378,ACS 5-year 2020 (B19083)
2020,2016–2020,"Minot town, Androscoggin County, Maine",46160,001,23,0.4232,0.0988,ACS 5-year 2020 (B19083)
2020,2016–2020,"Poland town, Androscoggin County, Maine",60020,001,23,0.3612,0.0505,ACS 5-year 2020 (B19083)
2020,2016–2020,"Turner town, Androscoggin County, Maine",77800,001,23,0.3584,0.0437,ACS 5-year 2020 (B19083)
2020,2016–2020,"Wales town, Androscoggin County, Maine",79585,001,23,0.3071,0.0445,ACS 5-year 2020 (B19083)
2020,2016–2020,"Sherman town, Aroostook County, Maine",67790,003,23,0.4553,0.0818,ACS 5-year 2020 (B19083)
2020,2016–2020,"Smyrna town, Aroostook County, Maine",69260,003,23,0.5023,0.1456,ACS 5-year 2020 (B19083)
2020,2016–2020,"Square Lake UT, Aroostook County, Maine",73472,003,23,0.4566,0.0432,ACS 5-year 2020 (B19083)
2020,2016–2020,"Stockholm town, Aroostook County, Maine",74405,003,23,0.4101,0.0490,ACS 5-year 2020 (B19083)
2020,2016–2020,"Van Buren town, Aroostook County, Maine",78570,003,23,0.4689,0.0540,ACS 5-year 2020 (B19083)
2020,2016–2020,"Wallagrass town, Aroostook County, Maine",79865,003,23,0.3665,0.0417,ACS 5-year 2020 (B19083)
2020,2016–2020,"Washburn town, Aroostook County, Maine",80285,003,23,0.4066,0.0361,ACS 5-year 2020 (B19083)
2020,2016–2020,"Westmanland town, Aroostook County, Maine",83540,003,23,0.3221,0.0618,ACS 5-year 2020 (B19083)
2020,2016–2020,"Weston town, Aroostook County, Maine",83785,003,23,0.3499,0.0630,ACS 5-year 2020 (B19083)
2020,2016–2020,"Winterville plantation, Aroostook County, Maine",86865,003,23,0.5357,0.1944,ACS 5-year 2020 (B19083)
2020,2016–2020,"Baldwin town, Cumberland County, Maine",02655,005,23,0.3852,0.0384,ACS 5-year 2020 (B19083)
2020,2016–2020,"Bridgton town, Cumberland County, Maine",07170,005,23,0.3875,0.0690,ACS 5-year 2020 (B19083)
2020,2016–2020,"Brunswick town, Cumberland County, Maine",08430,005,23,0.4534,0.0378,ACS 5-year 2020 (B19083)
2020,2016–2020,"Casco town, Cumberland County, Maine",11125,005,23,0.4424,0.0497,ACS 5-year 2020 (B19083)
2020,2016–2020,"Chebeague Island town, Cumberland County, Maine",12300,005,23,0.5898,0.1214,ACS 5-year 2020 (B19083)
2020,2016–2020,"Falmouth town, Cumberland County, Maine",24495,005,23,0.4530,0.0234,ACS 5-year 2020 (B19083)
2020,2016–2020,"Freeport town, Cumberland County, Maine",26525,005,23,0.4159,0.0520,ACS 5-year 2020 (B19083)
2020,2016–2020,"Frye Island town, Cumberland County, Maine",27025,005,23,0.3348,0.1430,ACS 5-year 2020 (B19083)
2020,2016–2020,"Gray town, Cumberland County, Maine",28870,005,23,0.3998,0.0475,ACS 5-year 2020 (B19083)
2020,2016–2020,"Harpswell town, Cumberland County, Maine",31390,005,23,0.4096,0.0322,ACS 5-year 2020 (B19083)
2020,2016–2020,"Harrison town, Cumberland County, Maine",31600,005,23,0.3986,0.0456,ACS 5-year 2020 (B19083)
2020,2016–2020,"Naples town, Cumberland County, Maine",48085,005,23,0.4295,0.0750,ACS 5-year 2020 (B19083)
2020,2016–2020,"New Gloucester town, Cumberland County, Maine",48820,005,23,0.3606,0.0403,ACS 5-year 2020 (B19083)
2020,2016–2020,"North Yarmouth town, Cumberland County, Maine",53860,005,23,0.4240,0.0407,ACS 5-year 2020 (B19083)
2020,2016–2020,"Pownal town, Cumberland County, Maine",60685,005,23,0.3565,0.0436,ACS 5-year 2020 (B19083)
2020,2016–2020,"Raymond town, Cumberland County, Maine",61945,005,23,0.3829,0.0521,ACS 5-year 2020 (B19083)
2020,2016–2020,"Scarborough town, Cumberland County, Maine",66145,005,23,0.4100,0.0253,ACS 5-year 2020 (B19083)
2020,2016–2020,"Sebago town, Cumberland County, Maine",66775,005,23,0.4585,0.0559,ACS 5-year 2020 (B19083)
2020,2016–2020,"South Portland city, Cumberland County, Maine",71990,005,23,0.4302,0.0257,ACS 5-year 2020 (B19083)
2020,2016–2020,"Standish town, Cumberland County, Maine",73670,005,23,0.3516,0.0361,ACS 5-year 2020 (B19083)
2020,2016–2020,"Westbrook city, Cumberland County, Maine",82105,005,23,0.3941,0.0269,ACS 5-year 2020 (B19083)
2020,2016–2020,"Windham town, Cumberland County, Maine",86025,005,23,0.3520,0.0209,ACS 5-year 2020 (B19083)
2020,2016–2020,"Yarmouth town, Cumberland County, Maine",87845,005,23,0.4978,0.0371,ACS 5-year 2020 (B19083)
2020,2016–2020,"Avon town, Franklin County, Maine",02235,007,23,0.5306,0.0804,ACS 5-year 2020 (B19083)
2020,2016–2020,"Carrabassett Valley town, Franklin County, Maine",10740,007,23,0.5025,0.0600,ACS 5-year 2020 (B19083)
2020,2016–2020,"Carthage town, Franklin County, Maine",10915,007,23,0.2956,0.0545,ACS 5-year 2020 (B19083)
2020,2016–2020,"Chesterville town, Franklin County, Maine",12595,007,23,0.3474,0.0405,ACS 5-year 2020 (B19083)
2020,2016–2020,"Coplin plantation, Franklin County, Maine",14205,007,23,0.3820,0.1117,ACS 5-year 2020 (B19083)
2020,2016–2020,"Dallas plantation, Franklin County, Maine",16165,007,23,0.5106,0.1724,ACS 5-year 2020 (B19083)
2020,2016–2020,"East Central Franklin UT, Franklin County, Maine",19865,007,23,0.4509,0.0718,ACS 5-year 2020 (B19083)
2020,2016–2020,"Eustis town, Franklin County, Maine",24005,007,23,0.4877,0.0726,ACS 5-year 2020 (B19083)
2020,2016–2020,"Farmington town, Franklin County, Maine",24775,007,23,0.5313,0.0615,ACS 5-year 2020 (B19083)
2020,2016–2020,"Industry town, Franklin County, Maine",34820,007,23,0.3861,0.0453,ACS 5-year 2020 (B19083)
2020,2016–2020,"Kingfield town, Franklin County, Maine",37025,007,23,0.4360,0.0654,ACS 5-year 2020 (B19083)
